time_step,model_1,model_2,outcome
76,Glicko,Weng-Lin Thurstone-Mosteller,1.0
76,Glicko,Weng-Lin Thurstone-Mosteller,0.0
76,Glicko,Weng-Lin Thurstone-Mosteller,0.0
76,Glicko,Weng-Lin Thurstone-Mosteller,1.0
76,Glicko,Weng-Lin Thurstone-Mosteller,1.0
76,Glicko,Weng-Lin Thurstone-Mosteller,0.0
76,Elo,Weng-Lin Thurstone-Mosteller,0.0
76,Elo,Weng-Lin Thurstone-Mosteller,0.0
76,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
76,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
76,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
76,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
76,Elo,Weng-Lin Thurstone-Mosteller,0.0
76,Elo,Weng-Lin Thurstone-Mosteller,0.0
76,Glicko,Weng-Lin Thurstone-Mosteller,0.0
76,Glicko,TrueSkill,0.0
76,Elo,Glicko,1.0
76,Elo,TrueSkill,0.0
76,Glicko,TrueSkill,1.0
76,Elo,TrueSkill,0.0
76,Glicko,TrueSkill,0.0
76,Elo,Glicko,0.0
76,Elo,Glicko,0.0
76,Elo,Glicko,0.0
76,Glicko,TrueSkill,1.0
76,Elo,TrueSkill,0.0
76,Elo,Weng-Lin Thurstone-Mosteller,0.0
76,Elo,Weng-Lin Thurstone-Mosteller,0.0
76,Elo,Weng-Lin Thurstone-Mosteller,0.0
76,Glicko,TrueSkill,1.0
76,Glicko,TrueSkill,1.0
76,Glicko,TrueSkill,1.0
76,Glicko,TrueSkill,1.0
76,Elo,Weng-Lin Thurstone-Mosteller,0.0
76,Elo,Weng-Lin Thurstone-Mosteller,0.0
76,Glicko,TrueSkill,1.0
76,Elo,TrueSkill,0.0
76,Glicko,TrueSkill,1.0
76,Elo,TrueSkill,0.0
76,Glicko,TrueSkill,1.0
76,Elo,TrueSkill,0.0
76,Elo,TrueSkill,0.0
76,Elo,TrueSkill,0.0
76,Elo,TrueSkill,0.0
76,Elo,TrueSkill,0.0
76,Elo,TrueSkill,0.0
76,Elo,TrueSkill,0.0
76,Elo,TrueSkill,0.0
76,Elo,Glicko,0.0
76,Elo,Glicko,0.0
76,Elo,TrueSkill,0.0
76,Elo,TrueSkill,1.0
77,Elo,Weng-Lin Thurstone-Mosteller,0.0
77,Elo,Weng-Lin Thurstone-Mosteller,0.0
77,Elo,Weng-Lin Thurstone-Mosteller,0.0
77,Elo,Weng-Lin Thurstone-Mosteller,0.0
77,Elo,Weng-Lin Thurstone-Mosteller,0.0
77,Elo,Weng-Lin Thurstone-Mosteller,0.0
77,Elo,Weng-Lin Thurstone-Mosteller,0.0
77,Elo,Weng-Lin Thurstone-Mosteller,0.0
77,Elo,Weng-Lin Thurstone-Mosteller,0.0
77,Elo,Weng-Lin Thurstone-Mosteller,0.0
77,Elo,Weng-Lin Thurstone-Mosteller,0.0
77,Elo,Weng-Lin Thurstone-Mosteller,0.0
77,Elo,Weng-Lin Thurstone-Mosteller,0.0
77,Glicko,TrueSkill,0.0
77,Elo,Weng-Lin Thurstone-Mosteller,0.0
77,Elo,Weng-Lin Thurstone-Mosteller,0.0
77,Glicko,Weng-Lin Thurstone-Mosteller,1.0
77,Elo,Glicko,0.0
77,Glicko,Weng-Lin Thurstone-Mosteller,1.0
77,Elo,TrueSkill,0.0
77,Elo,TrueSkill,0.0
77,Elo,TrueSkill,0.0
77,Elo,TrueSkill,0.0
77,Elo,TrueSkill,0.0
77,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
77,Glicko,TrueSkill,1.0
77,Glicko,TrueSkill,1.0
77,Glicko,Weng-Lin Thurstone-Mosteller,0.0
77,Glicko,TrueSkill,1.0
77,Elo,Glicko,0.0
77,Elo,Glicko,0.0
77,Elo,Glicko,0.0
77,Glicko,Weng-Lin Thurstone-Mosteller,0.0
77,Glicko,TrueSkill,0.0
77,Glicko,TrueSkill,1.0
77,Glicko,Weng-Lin Thurstone-Mosteller,1.0
77,Glicko,Weng-Lin Thurstone-Mosteller,1.0
77,Elo,Glicko,0.0
77,Glicko,Weng-Lin Thurstone-Mosteller,0.0
77,Glicko,TrueSkill,0.0
77,Glicko,Weng-Lin Thurstone-Mosteller,1.0
77,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
77,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
77,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
77,Elo,TrueSkill,0.0
77,Elo,TrueSkill,0.0
77,Elo,TrueSkill,0.0
77,Elo,TrueSkill,0.0
77,Elo,Glicko,0.0
77,Elo,Glicko,0.0
77,Elo,Glicko,0.0
77,Elo,Glicko,0.0
77,Elo,Glicko,0.0
77,Elo,Glicko,1.0
77,Elo,Glicko,1.0
77,Elo,Glicko,1.0
77,Elo,Glicko,1.0
77,Elo,Glicko,1.0
77,Elo,TrueSkill,0.0
77,Elo,TrueSkill,0.0
77,Elo,TrueSkill,0.0
77,Elo,TrueSkill,0.0
77,Elo,TrueSkill,1.0
77,Glicko,TrueSkill,0.0
77,Glicko,TrueSkill,0.0
77,Glicko,TrueSkill,0.0
77,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
77,Glicko,Weng-Lin Thurstone-Mosteller,1.0
77,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
77,Glicko,TrueSkill,1.0
77,Glicko,Weng-Lin Thurstone-Mosteller,0.0
77,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
77,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
77,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
77,Glicko,TrueSkill,1.0
77,Glicko,TrueSkill,1.0
77,Glicko,TrueSkill,1.0
77,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
77,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
77,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
77,Glicko,TrueSkill,1.0
77,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
77,Elo,TrueSkill,0.0
77,Glicko,Weng-Lin Thurstone-Mosteller,0.0
77,Glicko,Weng-Lin Thurstone-Mosteller,0.0
77,Glicko,Weng-Lin Thurstone-Mosteller,0.0
77,Glicko,Weng-Lin Thurstone-Mosteller,0.0
77,Glicko,Weng-Lin Thurstone-Mosteller,0.0
77,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
77,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
78,Elo,Weng-Lin Thurstone-Mosteller,0.0
78,Elo,Weng-Lin Thurstone-Mosteller,0.0
78,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
78,Elo,Weng-Lin Thurstone-Mosteller,0.0
78,Elo,Weng-Lin Thurstone-Mosteller,0.0
78,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
78,Elo,Weng-Lin Thurstone-Mosteller,0.0
78,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
78,Elo,Weng-Lin Thurstone-Mosteller,0.0
78,Glicko,TrueSkill,1.0
78,Glicko,TrueSkill,1.0
78,Glicko,Weng-Lin Thurstone-Mosteller,0.0
78,Glicko,Weng-Lin Thurstone-Mosteller,0.0
78,Glicko,Weng-Lin Thurstone-Mosteller,0.0
78,Glicko,Weng-Lin Thurstone-Mosteller,0.0
78,Glicko,Weng-Lin Thurstone-Mosteller,0.0
78,Glicko,TrueSkill,0.0
78,Glicko,TrueSkill,1.0
78,Glicko,TrueSkill,0.0
78,Glicko,TrueSkill,0.0
78,Glicko,TrueSkill,0.0
78,Elo,Glicko,1.0
78,Elo,Glicko,1.0
78,Elo,Glicko,1.0
78,Elo,Glicko,1.0
78,Elo,Glicko,1.0
78,Glicko,TrueSkill,0.0
78,Glicko,TrueSkill,1.0
78,Glicko,TrueSkill,1.0
78,Glicko,Weng-Lin Thurstone-Mosteller,0.0
78,Glicko,TrueSkill,1.0
78,Glicko,TrueSkill,0.0
78,Glicko,TrueSkill,1.0
78,Glicko,TrueSkill,1.0
78,Glicko,Weng-Lin Thurstone-Mosteller,1.0
78,Glicko,Weng-Lin Thurstone-Mosteller,1.0
78,Glicko,Weng-Lin Thurstone-Mosteller,1.0
78,Glicko,Weng-Lin Thurstone-Mosteller,0.0
78,Glicko,Weng-Lin Thurstone-Mosteller,1.0
78,Elo,Weng-Lin Thurstone-Mosteller,0.0
78,Elo,Weng-Lin Thurstone-Mosteller,0.0
78,Elo,Weng-Lin Thurstone-Mosteller,0.0
78,Elo,Weng-Lin Thurstone-Mosteller,0.0
78,Glicko,Weng-Lin Thurstone-Mosteller,0.0
78,Glicko,Weng-Lin Thurstone-Mosteller,0.0
78,Glicko,Weng-Lin Thurstone-Mosteller,1.0
78,Glicko,Weng-Lin Thurstone-Mosteller,1.0
78,Glicko,TrueSkill,1.0
78,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
78,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
78,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
78,Elo,Weng-Lin Thurstone-Mosteller,0.0
78,Elo,Weng-Lin Thurstone-Mosteller,0.0
78,Elo,Weng-Lin Thurstone-Mosteller,0.0
78,Elo,Weng-Lin Thurstone-Mosteller,0.0
78,Elo,Glicko,0.0
78,Elo,Glicko,0.0
78,Elo,Glicko,0.0
78,Elo,Glicko,0.0
78,Elo,Glicko,0.0
78,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
78,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
78,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
78,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
78,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
78,Elo,Glicko,0.0
78,Elo,Glicko,0.0
78,Elo,Glicko,0.0
78,Elo,Glicko,0.0
78,Elo,Glicko,0.0
78,Elo,TrueSkill,0.0
78,Elo,TrueSkill,0.0
78,Elo,TrueSkill,0.0
78,Elo,TrueSkill,0.0
78,Elo,TrueSkill,1.0
78,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
78,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
78,Elo,Weng-Lin Thurstone-Mosteller,0.0
78,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
78,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
78,Elo,TrueSkill,0.0
78,Elo,TrueSkill,0.0
78,Elo,TrueSkill,0.0
78,Elo,TrueSkill,0.0
78,Elo,TrueSkill,0.0
78,Elo,TrueSkill,0.0
78,Elo,TrueSkill,0.0
78,Elo,TrueSkill,0.0
78,Elo,TrueSkill,0.0
78,Elo,TrueSkill,0.0
79,Glicko,Weng-Lin Thurstone-Mosteller,1.0
79,Glicko,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,Glicko,1.0
79,Glicko,Weng-Lin Thurstone-Mosteller,1.0
79,Glicko,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,Glicko,1.0
79,Elo,Glicko,1.0
79,Elo,Glicko,1.0
79,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
79,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
79,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
79,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
79,Glicko,Weng-Lin Thurstone-Mosteller,0.0
79,Glicko,Weng-Lin Thurstone-Mosteller,0.0
79,Glicko,Weng-Lin Thurstone-Mosteller,0.0
79,Glicko,Weng-Lin Thurstone-Mosteller,0.0
79,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
79,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,Glicko,1.0
79,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
79,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
79,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
79,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,TrueSkill,1.0
79,Glicko,TrueSkill,0.0
79,Elo,TrueSkill,0.0
79,Glicko,TrueSkill,1.0
79,Glicko,TrueSkill,1.0
79,Glicko,TrueSkill,1.0
79,Elo,TrueSkill,0.0
79,Elo,TrueSkill,0.0
79,Elo,TrueSkill,0.0
79,Glicko,TrueSkill,0.0
79,Elo,TrueSkill,0.0
79,Elo,TrueSkill,0.0
79,Elo,TrueSkill,0.0
79,Elo,TrueSkill,0.0
79,Elo,TrueSkill,0.0
79,Elo,TrueSkill,0.0
79,Elo,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,TrueSkill,0.0
79,Glicko,TrueSkill,1.0
79,Glicko,TrueSkill,1.0
79,Glicko,TrueSkill,1.0
79,Elo,TrueSkill,0.0
79,Elo,TrueSkill,0.0
79,Glicko,TrueSkill,0.0
79,Glicko,Weng-Lin Thurstone-Mosteller,0.0
79,Glicko,TrueSkill,0.0
79,Glicko,TrueSkill,0.0
79,Glicko,TrueSkill,0.0
79,Elo,Glicko,0.0
79,Elo,Glicko,0.0
79,Elo,Glicko,0.0
79,Elo,Glicko,0.0
79,Elo,Glicko,0.0
79,Glicko,TrueSkill,1.0
79,Glicko,TrueSkill,1.0
79,Glicko,TrueSkill,1.0
79,Elo,TrueSkill,0.0
79,Glicko,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,Weng-Lin Thurstone-Mosteller,0.0
79,Glicko,Weng-Lin Thurstone-Mosteller,1.0
79,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
79,Glicko,Weng-Lin Thurstone-Mosteller,0.0
79,Glicko,Weng-Lin Thurstone-Mosteller,1.0
79,Glicko,Weng-Lin Thurstone-Mosteller,1.0
79,Glicko,Weng-Lin Thurstone-Mosteller,1.0
79,Elo,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,Weng-Lin Thurstone-Mosteller,0.0
79,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
79,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,Weng-Lin Thurstone-Mosteller,0.0
79,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,Glicko,0.0
79,Elo,Glicko,0.0
79,Elo,Glicko,0.0
79,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,Glicko,0.0
79,Elo,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,Weng-Lin Thurstone-Mosteller,0.0
79,Elo,Glicko,0.0
80,Elo,TrueSkill,0.0
80,Glicko,TrueSkill,1.0
80,Glicko,TrueSkill,0.0
80,Glicko,TrueSkill,1.0
80,Elo,Glicko,1.0
80,Elo,Glicko,1.0
80,Elo,Glicko,1.0
80,Elo,Glicko,1.0
80,Elo,TrueSkill,0.0
80,Elo,Weng-Lin Thurstone-Mosteller,0.0
80,Glicko,TrueSkill,1.0
80,Glicko,TrueSkill,1.0
80,Elo,Glicko,1.0
80,Elo,Weng-Lin Thurstone-Mosteller,0.0
80,Elo,TrueSkill,0.0
80,Elo,TrueSkill,0.0
80,Elo,Glicko,0.0
80,Elo,Glicko,0.0
80,Elo,Glicko,0.0
80,Elo,Glicko,0.0
80,Elo,Glicko,0.0
80,Elo,Weng-Lin Thurstone-Mosteller,0.0
80,Elo,Weng-Lin Thurstone-Mosteller,0.0
80,Elo,Weng-Lin Thurstone-Mosteller,0.0
80,Elo,Weng-Lin Thurstone-Mosteller,0.0
80,Elo,Weng-Lin Thurstone-Mosteller,0.0
80,Glicko,TrueSkill,0.0
80,Glicko,TrueSkill,0.0
80,Glicko,TrueSkill,0.0
80,Elo,TrueSkill,1.0
80,Glicko,TrueSkill,0.0
80,Glicko,TrueSkill,1.0
80,Glicko,TrueSkill,1.0
80,Glicko,TrueSkill,1.0
80,Glicko,TrueSkill,1.0
80,Glicko,TrueSkill,1.0
80,Glicko,Weng-Lin Thurstone-Mosteller,1.0
80,Glicko,Weng-Lin Thurstone-Mosteller,1.0
80,Glicko,Weng-Lin Thurstone-Mosteller,1.0
80,Glicko,Weng-Lin Thurstone-Mosteller,0.0
80,Glicko,Weng-Lin Thurstone-Mosteller,1.0
80,Elo,TrueSkill,0.0
80,Elo,TrueSkill,0.0
80,Elo,TrueSkill,0.0
80,Glicko,TrueSkill,0.0
80,Elo,TrueSkill,0.0
80,Elo,TrueSkill,0.0
80,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
80,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
80,Glicko,Weng-Lin Thurstone-Mosteller,0.0
80,Glicko,Weng-Lin Thurstone-Mosteller,0.0
80,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
80,Elo,Glicko,0.0
80,Elo,Glicko,0.0
80,Elo,Glicko,0.0
80,Elo,Glicko,0.0
80,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
80,Glicko,Weng-Lin Thurstone-Mosteller,0.0
80,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
80,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
80,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
80,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
80,Elo,TrueSkill,0.0
80,Elo,TrueSkill,0.0
80,Elo,TrueSkill,0.0
80,Elo,TrueSkill,0.0
80,Elo,TrueSkill,0.0
80,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
80,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
80,Glicko,Weng-Lin Thurstone-Mosteller,0.0
80,Glicko,Weng-Lin Thurstone-Mosteller,0.0
80,Elo,Weng-Lin Thurstone-Mosteller,0.0
80,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
80,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
80,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
80,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
80,Elo,Glicko,0.0
80,Elo,Weng-Lin Thurstone-Mosteller,0.0
80,Elo,Weng-Lin Thurstone-Mosteller,0.0
80,Elo,Weng-Lin Thurstone-Mosteller,0.0
80,Elo,Weng-Lin Thurstone-Mosteller,0.0
80,Elo,Weng-Lin Thurstone-Mosteller,0.0
80,Elo,Weng-Lin Thurstone-Mosteller,0.0
80,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
80,Glicko,Weng-Lin Thurstone-Mosteller,0.0
80,Glicko,Weng-Lin Thurstone-Mosteller,0.0
80,Glicko,Weng-Lin Thurstone-Mosteller,1.0
80,Glicko,Weng-Lin Thurstone-Mosteller,1.0
80,Glicko,Weng-Lin Thurstone-Mosteller,0.0
80,Elo,Weng-Lin Thurstone-Mosteller,0.0
81,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
81,Elo,TrueSkill,0.0
81,Elo,TrueSkill,0.0
81,Elo,TrueSkill,0.0
81,Elo,TrueSkill,0.0
81,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
81,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
81,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
81,Elo,TrueSkill,0.0
81,Elo,TrueSkill,0.0
81,Elo,Weng-Lin Thurstone-Mosteller,0.0
81,Elo,Weng-Lin Thurstone-Mosteller,0.0
81,Elo,Weng-Lin Thurstone-Mosteller,0.0
81,Elo,Weng-Lin Thurstone-Mosteller,0.0
81,Glicko,TrueSkill,1.0
81,Glicko,TrueSkill,1.0
81,Glicko,TrueSkill,1.0
81,Glicko,TrueSkill,0.0
81,Glicko,TrueSkill,1.0
81,Glicko,TrueSkill,1.0
81,Glicko,TrueSkill,1.0
81,Glicko,TrueSkill,1.0
81,Glicko,TrueSkill,1.0
81,Glicko,TrueSkill,1.0
81,Elo,TrueSkill,0.0
81,Elo,TrueSkill,0.0
81,Elo,TrueSkill,0.0
81,Elo,TrueSkill,0.0
81,Elo,Glicko,0.0
81,Glicko,Weng-Lin Thurstone-Mosteller,0.0
81,Elo,Glicko,0.0
81,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
81,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
81,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
81,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
81,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
81,Elo,Weng-Lin Thurstone-Mosteller,0.0
81,Elo,Weng-Lin Thurstone-Mosteller,0.0
81,Elo,Weng-Lin Thurstone-Mosteller,0.0
81,Elo,Weng-Lin Thurstone-Mosteller,0.0
81,Elo,Weng-Lin Thurstone-Mosteller,0.0
81,Elo,Weng-Lin Thurstone-Mosteller,0.0
81,Glicko,Weng-Lin Thurstone-Mosteller,0.0
81,Glicko,Weng-Lin Thurstone-Mosteller,0.0
81,Glicko,Weng-Lin Thurstone-Mosteller,0.0
81,Glicko,Weng-Lin Thurstone-Mosteller,0.0
81,Glicko,Weng-Lin Thurstone-Mosteller,0.0
81,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
81,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
81,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
81,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
81,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
81,Elo,Glicko,0.0
81,Elo,Glicko,0.0
81,Elo,Glicko,0.0
81,Elo,Glicko,0.0
81,Elo,Glicko,0.0
81,Glicko,Weng-Lin Thurstone-Mosteller,0.0
81,Glicko,Weng-Lin Thurstone-Mosteller,0.0
81,Glicko,Weng-Lin Thurstone-Mosteller,1.0
81,Elo,TrueSkill,1.0
81,Elo,Glicko,0.0
81,Elo,TrueSkill,0.0
81,Glicko,Weng-Lin Thurstone-Mosteller,0.0
81,Glicko,Weng-Lin Thurstone-Mosteller,1.0
81,Glicko,Weng-Lin Thurstone-Mosteller,1.0
81,Glicko,Weng-Lin Thurstone-Mosteller,0.0
81,Elo,Weng-Lin Thurstone-Mosteller,0.0
81,Elo,Weng-Lin Thurstone-Mosteller,0.0
81,Elo,Weng-Lin Thurstone-Mosteller,0.0
81,Elo,Weng-Lin Thurstone-Mosteller,0.0
81,Glicko,TrueSkill,0.0
81,Glicko,TrueSkill,0.0
81,Glicko,TrueSkill,0.0
81,Glicko,TrueSkill,0.0
81,Glicko,TrueSkill,0.0
81,Elo,Weng-Lin Thurstone-Mosteller,0.0
81,Elo,Glicko,0.0
81,Elo,Glicko,0.0
81,Glicko,Weng-Lin Thurstone-Mosteller,1.0
81,Elo,Glicko,1.0
81,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
81,Elo,TrueSkill,0.0
81,Glicko,Weng-Lin Thurstone-Mosteller,1.0
81,Elo,Glicko,1.0
81,Elo,Glicko,1.0
81,Elo,TrueSkill,0.0
81,Elo,TrueSkill,0.0
81,Elo,Glicko,1.0
81,Elo,Glicko,1.0
82,Elo,Weng-Lin Thurstone-Mosteller,0.0
82,Elo,Weng-Lin Thurstone-Mosteller,0.0
82,Elo,Weng-Lin Thurstone-Mosteller,0.0
82,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
82,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
82,Elo,Weng-Lin Thurstone-Mosteller,0.0
82,Glicko,Weng-Lin Thurstone-Mosteller,1.0
82,Glicko,Weng-Lin Thurstone-Mosteller,1.0
82,Glicko,TrueSkill,1.0
82,Elo,Weng-Lin Thurstone-Mosteller,0.0
82,Glicko,TrueSkill,1.0
82,Glicko,TrueSkill,1.0
82,Glicko,TrueSkill,0.0
82,Glicko,TrueSkill,1.0
82,Glicko,Weng-Lin Thurstone-Mosteller,1.0
82,Glicko,Weng-Lin Thurstone-Mosteller,0.0
82,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
82,Glicko,Weng-Lin Thurstone-Mosteller,1.0
82,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
82,Glicko,TrueSkill,1.0
82,Glicko,Weng-Lin Thurstone-Mosteller,0.0
82,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
82,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
82,Glicko,TrueSkill,1.0
82,Glicko,TrueSkill,1.0
82,Glicko,TrueSkill,1.0
82,Glicko,TrueSkill,1.0
82,Elo,Glicko,1.0
82,Elo,TrueSkill,0.0
82,Elo,TrueSkill,1.0
82,Glicko,TrueSkill,0.0
82,Elo,TrueSkill,0.0
82,Elo,TrueSkill,0.0
82,Elo,TrueSkill,0.0
82,Elo,TrueSkill,0.0
82,Elo,Glicko,1.0
82,Elo,TrueSkill,0.0
82,Elo,Glicko,1.0
82,Elo,Glicko,1.0
82,Elo,TrueSkill,0.0
82,Elo,TrueSkill,0.0
82,Elo,Glicko,0.0
82,Elo,Glicko,0.0
82,Elo,Glicko,0.0
82,Elo,Glicko,0.0
82,Elo,Glicko,0.0
82,Glicko,Weng-Lin Thurstone-Mosteller,1.0
82,Glicko,Weng-Lin Thurstone-Mosteller,0.0
82,Elo,TrueSkill,0.0
82,Elo,TrueSkill,0.0
82,Elo,TrueSkill,0.0
82,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
82,Elo,TrueSkill,0.0
82,Elo,TrueSkill,0.0
82,Elo,Glicko,1.0
82,Elo,Weng-Lin Thurstone-Mosteller,0.0
82,Elo,Weng-Lin Thurstone-Mosteller,0.0
82,Elo,Weng-Lin Thurstone-Mosteller,0.0
82,Glicko,Weng-Lin Thurstone-Mosteller,0.0
82,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
82,Glicko,TrueSkill,0.0
82,Glicko,TrueSkill,0.0
82,Glicko,TrueSkill,0.0
82,Elo,Weng-Lin Thurstone-Mosteller,0.0
82,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
82,Glicko,Weng-Lin Thurstone-Mosteller,0.0
82,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
82,Elo,Glicko,0.0
82,Elo,Glicko,0.0
82,Elo,Glicko,0.0
82,Elo,Glicko,0.0
82,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
82,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
82,Glicko,TrueSkill,0.0
82,Elo,Glicko,0.0
82,Elo,Weng-Lin Thurstone-Mosteller,0.0
82,Glicko,Weng-Lin Thurstone-Mosteller,0.0
82,Glicko,Weng-Lin Thurstone-Mosteller,0.0
82,Glicko,Weng-Lin Thurstone-Mosteller,0.0
82,Glicko,Weng-Lin Thurstone-Mosteller,0.0
82,Elo,Weng-Lin Thurstone-Mosteller,0.0
82,Elo,TrueSkill,0.0
82,Elo,Weng-Lin Thurstone-Mosteller,0.0
82,Elo,Weng-Lin Thurstone-Mosteller,0.0
82,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
82,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
82,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
82,Glicko,Weng-Lin Thurstone-Mosteller,0.0
82,Elo,Weng-Lin Thurstone-Mosteller,0.0
82,Elo,Weng-Lin Thurstone-Mosteller,0.0
83,Glicko,Weng-Lin Thurstone-Mosteller,1.0
83,Glicko,Weng-Lin Thurstone-Mosteller,0.0
83,Glicko,Weng-Lin Thurstone-Mosteller,0.0
83,Glicko,Weng-Lin Thurstone-Mosteller,0.0
83,Glicko,Weng-Lin Thurstone-Mosteller,1.0
