date,team_1,team_2,outcome
3/25/1970,ptp,ken,0.0
3/25/1970,ken,ptp,1.0
3/25/1970,las,wsa,0.0
3/25/1970,wsa,las,1.0
3/26/1970,nyk,bal,1.0
3/26/1970,bal,nyk,0.0
3/27/1970,bal,nyk,0.0
3/27/1970,nyk,bal,1.0
3/27/1970,mil,phi,0.0
3/27/1970,phi,mil,1.0
3/27/1970,car,mmf,0.0
3/27/1970,mmf,car,1.0
3/27/1970,dnr,nob,1.0
3/27/1970,nob,dnr,0.0
3/27/1970,las,wsa,1.0
3/27/1970,wsa,las,0.0
3/27/1970,ina,ptp,1.0
3/27/1970,ptp,ina,0.0
3/28/1970,atl,chi,1.0
3/28/1970,chi,atl,0.0
3/28/1970,ken,car,1.0
3/28/1970,car,ken,0.0
3/28/1970,dnr,dlc,0.0
3/28/1970,dlc,dnr,1.0
3/28/1970,nya,nob,0.0
3/28/1970,nob,nya,1.0
3/29/1970,pho,lal,1.0
3/29/1970,lal,pho,0.0
3/29/1970,bal,nyk,1.0
3/29/1970,nyk,bal,0.0
3/29/1970,mmf,nya,0.0
3/29/1970,nya,mmf,1.0
3/30/1970,mil,phi,1.0
3/30/1970,phi,mil,0.0
3/30/1970,car,ken,1.0
3/30/1970,ken,car,0.0
3/30/1970,ina,nob,0.0
3/30/1970,nob,ina,1.0
3/31/1970,bal,nyk,1.0
3/31/1970,nyk,bal,0.0
3/31/1970,atl,chi,1.0
3/31/1970,chi,atl,0.0
3/31/1970,ina,dlc,0.0
3/31/1970,dlc,ina,1.0
3/31/1970,dnr,las,1.0
3/31/1970,las,dnr,0.0
3/31/1970,ptp,ken,0.0
3/31/1970,ken,ptp,1.0
4/1/1970,phi,mil,0.0
4/1/1970,mil,phi,1.0
4/1/1970,nya,las,0.0
4/1/1970,las,nya,1.0
4/2/1970,bal,nyk,0.0
4/2/1970,nyk,bal,1.0
4/2/1970,pho,lal,1.0
4/2/1970,lal,pho,0.0
4/2/1970,ina,ken,0.0
4/2/1970,ken,ina,1.0
4/2/1970,mmf,ptp,0.0
4/2/1970,ptp,mmf,1.0
4/2/1970,nob,wsa,1.0
4/2/1970,wsa,nob,0.0
4/3/1970,atl,chi,0.0
4/3/1970,chi,atl,1.0
4/3/1970,phi,mil,0.0
4/3/1970,mil,phi,1.0
4/3/1970,ptp,car,0.0
4/3/1970,car,ptp,1.0
4/3/1970,dlc,wsa,1.0
4/3/1970,wsa,dlc,0.0
4/3/1970,dnr,nya,1.0
4/3/1970,nya,dnr,0.0
4/4/1970,lal,pho,0.0
4/4/1970,pho,lal,1.0
4/4/1970,nya,ken,0.0
4/4/1970,ken,nya,1.0
4/4/1970,ina,ptp,1.0
4/4/1970,ptp,ina,0.0
4/5/1970,atl,chi,1.0
4/5/1970,chi,atl,0.0
4/5/1970,nyk,bal,0.0
4/5/1970,bal,nyk,1.0
4/5/1970,pho,lal,0.0
4/5/1970,lal,pho,1.0
4/5/1970,dnr,ken,1.0
4/5/1970,ken,dnr,0.0
4/5/1970,ina,nya,0.0
4/5/1970,nya,ina,1.0
4/5/1970,las,dlc,0.0
4/5/1970,dlc,las,1.0
4/5/1970,mmf,car,1.0
4/5/1970,car,mmf,0.0
4/6/1970,nyk,bal,1.0
4/6/1970,bal,nyk,0.0
4/6/1970,car,nob,0.0
4/6/1970,nob,car,1.0
4/7/1970,pho,lal,0.0
4/7/1970,lal,pho,1.0
4/7/1970,ken,dlc,1.0
4/7/1970,dlc,ken,0.0
4/7/1970,las,mmf,1.0
4/7/1970,mmf,las,0.0
4/7/1970,nob,wsa,0.0
4/7/1970,wsa,nob,1.0
4/8/1970,car,ken,1.0
4/8/1970,ken,car,0.0
4/8/1970,dlc,dnr,0.0
4/8/1970,dnr,dlc,1.0
4/8/1970,nob,las,0.0
4/8/1970,las,nob,1.0
4/8/1970,wsa,mmf,1.0
4/8/1970,mmf,wsa,0.0
4/8/1970,nya,ptp,0.0
4/8/1970,ptp,nya,1.0
4/9/1970,pho,lal,0.0
4/9/1970,lal,pho,1.0
4/10/1970,car,ina,1.0
4/10/1970,ina,car,0.0
4/10/1970,mmf,dnr,0.0
4/10/1970,dnr,mmf,1.0
4/10/1970,ptp,wsa,1.0
4/10/1970,wsa,ptp,0.0
4/11/1970,nyk,mil,1.0
4/11/1970,mil,nyk,0.0
4/11/1970,nob,dlc,0.0
4/11/1970,dlc,nob,1.0
4/11/1970,wsa,ina,0.0
4/11/1970,ina,wsa,1.0
4/11/1970,mmf,ken,1.0
4/11/1970,ken,mmf,0.0
4/11/1970,nya,ptp,0.0
4/11/1970,ptp,nya,1.0
4/12/1970,atl,lal,0.0
4/12/1970,lal,atl,1.0
4/12/1970,dnr,nob,1.0
4/12/1970,nob,dnr,0.0
4/12/1970,ina,ptp,1.0
4/12/1970,ptp,ina,0.0
4/12/1970,ken,wsa,1.0
4/12/1970,wsa,ken,0.0
4/12/1970,las,car,1.0
4/12/1970,car,las,0.0
4/12/1970,nya,mmf,1.0
4/12/1970,mmf,nya,0.0
4/13/1970,mil,nyk,0.0
4/13/1970,nyk,mil,1.0
4/13/1970,nob,ina,1.0
4/13/1970,ina,nob,0.0
4/14/1970,atl,lal,0.0
4/14/1970,lal,atl,1.0
4/14/1970,dlc,las,1.0
4/14/1970,las,dlc,0.0
4/14/1970,wsa,car,0.0
4/14/1970,car,wsa,1.0
4/15/1970,dnr,las,1.0
4/15/1970,las,dnr,0.0
4/15/1970,mmf,ina,0.0
4/15/1970,ina,mmf,1.0
4/15/1970,dlc,nob,0.0
4/15/1970,nob,dlc,1.0
4/15/1970,nya,ken,1.0
4/15/1970,ken,nya,0.0
4/15/1970,ptp,car,1.0
4/15/1970,car,ptp,0.0
4/17/1970,atl,lal,0.0
4/17/1970,lal,atl,1.0
4/17/1970,mil,nyk,1.0
4/17/1970,nyk,mil,0.0
4/17/1970,las,dlc,1.0
4/17/1970,dlc,las,0.0
4/17/1970,dnr,wsa,1.0
4/17/1970,wsa,dnr,0.0
4/17/1970,nya,ken,1.0
4/17/1970,ken,nya,0.0
4/18/1970,las,dlc,0.0
4/18/1970,dlc,las,1.0
4/18/1970,dnr,wsa,1.0
4/18/1970,wsa,dnr,0.0
4/18/1970,ina,car,1.0
4/18/1970,car,ina,0.0
4/18/1970,nya,ken,0.0
4/18/1970,ken,nya,1.0
4/19/1970,lal,atl,1.0
4/19/1970,atl,lal,0.0
4/19/1970,nyk,mil,1.0
4/19/1970,mil,nyk,0.0
4/19/1970,car,ina,0.0
4/19/1970,ina,car,1.0
4/19/1970,ken,nya,0.0
4/19/1970,nya,ken,1.0
4/19/1970,wsa,dnr,1.0
4/19/1970,dnr,wsa,0.0
4/20/1970,nyk,mil,1.0
4/20/1970,mil,nyk,0.0
4/20/1970,dlc,las,1.0
4/20/1970,las,dlc,0.0
4/22/1970,ina,car,1.0
4/22/1970,car,ina,0.0
4/22/1970,las,dlc,1.0
4/22/1970,dlc,las,0.0
4/22/1970,ken,nya,1.0
4/22/1970,nya,ken,0.0
4/22/1970,dnr,wsa,0.0
4/22/1970,wsa,dnr,1.0
4/23/1970,dnr,wsa,1.0
4/23/1970,wsa,dnr,0.0
4/24/1970,nyk,lal,1.0
4/24/1970,lal,nyk,0.0
4/24/1970,ina,car,1.0
4/24/1970,car,ina,0.0
4/24/1970,dlc,las,0.0
4/24/1970,las,dlc,1.0
4/25/1970,wsa,dnr,1.0
4/25/1970,dnr,wsa,0.0
4/26/1970,nya,ken,1.0
4/26/1970,ken,nya,0.0
4/26/1970,dlc,las,0.0
4/26/1970,las,dlc,1.0
4/27/1970,lal,nyk,1.0
4/27/1970,nyk,lal,0.0
4/28/1970,dnr,wsa,1.0
4/28/1970,wsa,dnr,0.0
4/28/1970,ken,nya,1.0
4/28/1970,nya,ken,0.0
4/29/1970,lal,nyk,0.0
4/29/1970,nyk,lal,1.0
4/29/1970,ken,nya,1.0
4/29/1970,nya,ken,0.0
4/30/1970,dnr,las,1.0
4/30/1970,las,dnr,0.0
5/1/1970,lal,nyk,1.0
5/1/1970,nyk,lal,0.0
5/1/1970,dnr,las,0.0
5/1/1970,las,dnr,1.0
5/1/1970,ken,ina,1.0
5/1/1970,ina,ken,0.0
5/2/1970,ken,ina,0.0
5/2/1970,ina,ken,1.0
5/3/1970,ken,ina,0.0
5/3/1970,ina,ken,1.0
5/4/1970,lal,nyk,0.0
5/4/1970,nyk,lal,1.0
5/4/1970,las,dnr,1.0
5/4/1970,dnr,las,0.0
5/5/1970,ken,ina,0.0
5/5/1970,ina,ken,1.0
5/5/1970,las,dnr,1.0
5/5/1970,dnr,las,0.0
5/6/1970,nyk,lal,0.0
5/6/1970,lal,nyk,1.0
5/6/1970,ken,ina,0.0
5/6/1970,ina,ken,1.0
5/8/1970,lal,nyk,0.0
5/8/1970,nyk,lal,1.0
5/9/1970,las,dnr,1.0
5/9/1970,dnr,las,0.0
5/15/1970,las,ina,0.0
5/15/1970,ina,las,1.0
5/17/1970,las,ina,0.0
5/17/1970,ina,las,1.0
5/18/1970,las,ina,1.0
5/18/1970,ina,las,0.0
5/19/1970,ina,las,1.0
5/19/1970,las,ina,0.0
5/23/1970,las,ina,1.0
5/23/1970,ina,las,0.0
5/25/1970,las,ina,0.0
5/25/1970,ina,las,1.0
10/13/1970,sdr,chi,0.0
10/13/1970,chi,sdr,1.0
10/13/1970,bos,nyk,0.0
10/13/1970,nyk,bos,1.0
10/14/1970,sdr,bal,0.0
10/14/1970,bal,sdr,1.0
10/14/1970,buf,cle,1.0
10/14/1970,cle,buf,0.0
10/14/1970,cin,nyk,0.0
10/14/1970,nyk,cin,1.0
10/14/1970,chi,phi,0.0
10/14/1970,phi,chi,1.0
10/14/1970,sea,det,0.0
10/14/1970,det,sea,1.0
10/14/1970,uts,dnr,1.0
10/14/1970,dnr,uts,0.0
10/15/1970,pho,bos,1.0
10/15/1970,bos,pho,0.0
10/15/1970,flo,car,1.0
10/15/1970,car,flo,0.0
10/15/1970,ken,ina,0.0
10/15/1970,ina,ken,1.0
10/15/1970,nya,ptc,0.0
10/15/1970,ptc,nya,1.0
10/16/1970,chi,lal,0.0
10/16/1970,lal,chi,1.0
10/16/1970,sdr,phi,0.0
10/16/1970,phi,sdr,1.0
10/16/1970,por,cle,1.0
10/16/1970,cle,por,0.0
10/16/1970,sfw,det,0.0
10/16/1970,det,sfw,1.0
10/16/1970,dnr,ina,0.0
10/16/1970,ina,dnr,1.0
10/16/1970,nya,flo,1.0
10/16/1970,flo,nya,0.0
10/17/1970,atl,mil,0.0
10/17/1970,mil,atl,1.0
10/17/1970,lal,bal,0.0
10/17/1970,bal,lal,1.0
10/17/1970,buf,sdr,0.0
10/17/1970,sdr,buf,1.0
10/17/1970,cin,phi,0.0
10/17/1970,phi,cin,1.0
10/17/1970,chi,nyk,1.0
10/17/1970,nyk,chi,0.0
10/17/1970,det,pho,1.0
10/17/1970,pho,det,0.0
10/17/1970,sea,bos,1.0
10/17/1970,bos,sea,0.0
10/17/1970,cle,sfw,0.0
10/17/1970,sfw,cle,1.0
10/17/1970,dnr,ken,0.0
10/17/1970,ken,dnr,1.0
10/17/1970,ptc,vir,0.0
10/17/1970,vir,ptc,1.0
10/18/1970,bos,por,1.0
10/18/1970,por,bos,0.0
10/18/1970,ken,car,1.0
10/18/1970,car,ken,0.0
10/18/1970,ina,tex,1.0
10/18/1970,tex,ina,0.0
10/18/1970,vir,nya,1.0
10/18/1970,nya,vir,0.0
10/18/1970,ptc,flo,0.0
10/18/1970,flo,ptc,1.0
10/19/1970,ina,flo,1.0
10/19/1970,flo,ina,0.0
10/20/1970,sfw,bal,1.0
10/20/1970,bal,sfw,0.0
10/20/1970,buf,phi,0.0
10/20/1970,phi,buf,1.0
10/20/1970,det,mil,1.0
10/20/1970,mil,det,0.0
10/20/1970,nyk,lal,1.0
10/20/1970,lal,nyk,0.0
10/20/1970,por,cle,1.0
10/20/1970,cle,por,0.0
10/20/1970,pho,sdr,0.0
10/20/1970,sdr,pho,1.0
10/20/1970,flo,ken,1.0
10/20/1970,ken,flo,0.0
10/20/1970,mmp,nya,0.0
10/20/1970,nya,mmp,1.0
10/21/1970,atl,sfw,1.0
10/21/1970,sfw,atl,0.0
10/21/1970,bos,det,0.0
10/21/1970,det,bos,1.0
10/21/1970,bal,cin,1.0
10/21/1970,cin,bal,0.0
10/21/1970,phi,lal,0.0
10/21/1970,lal,phi,1.0
10/21/1970,pho,sea,0.0
10/21/1970,sea,pho,1.0
10/21/1970,ina,car,1.0
10/21/1970,car,ina,0.0
10/21/1970,dnr,tex,1.0
10/21/1970,tex,dnr,0.0
10/21/1970,vir,ken,1.0
10/21/1970,ken,vir,0.0
10/21/1970,uts,ptc,1.0
10/21/1970,ptc,uts,0.0
10/22/1970,det,atl,1.0
10/22/1970,atl,det,0.0
10/22/1970,nyk,sfw,1.0
10/22/1970,sfw,nyk,0.0
10/22/1970,cle,sdr,0.0
10/22/1970,sdr,cle,1.0
10/22/1970,nya,flo,0.0
10/22/1970,flo,nya,1.0
10/22/1970,mmp,ken,1.0
10/22/1970,ken,mmp,0.0
10/22/1970,vir,car,1.0
10/22/1970,car,vir,0.0
10/23/1970,bal,nyk,1.0
10/23/1970,nyk,bal,0.0
10/23/1970,cin,bos,0.0
10/23/1970,bos,cin,1.0
10/23/1970,lal,phi,0.0
10/23/1970,phi,lal,1.0
10/23/1970,pho,cle,1.0
10/23/1970,cle,pho,0.0
10/23/1970,por,sea,0.0
10/23/1970,sea,por,1.0
10/23/1970,dnr,ptc,0.0
10/23/1970,ptc,dnr,1.0
10/23/1970,nya,car,1.0
10/23/1970,car,nya,0.0
10/23/1970,ina,tex,1.0
10/23/1970,tex,ina,0.0
10/24/1970,bos,atl,1.0
10/24/1970,atl,bos,0.0
10/24/1970,det,buf,1.0
10/24/1970,buf,det,0.0
10/24/1970,bal,mil,0.0
10/24/1970,mil,bal,1.0
10/24/1970,nyk,cin,1.0
10/24/1970,cin,nyk,0.0
10/24/1970,sdr,phi,1.0
10/24/1970,phi,sdr,0.0
10/24/1970,por,sfw,0.0
10/24/1970,sfw,por,1.0
10/24/1970,ken,ptc,1.0
10/24/1970,ptc,ken,0.0
10/24/1970,ina,uts,0.0
10/24/1970,uts,ina,1.0
10/24/1970,vir,mmp,1.0
10/24/1970,mmp,vir,0.0
10/25/1970,cle,lal,0.0
10/25/1970,lal,cle,1.0
10/25/1970,mil,sea,1.0
10/25/1970,sea,mil,0.0
10/25/1970,pho,sdr,1.0
10/25/1970,sdr,pho,0.0
10/25/1970,chi,por,1.0
10/25/1970,por,chi,0.0
10/25/1970,ina,dnr,0.0
10/25/1970,dnr,ina,1.0
10/25/1970,nya,ptc,1.0
10/25/1970,ptc,nya,0.0
10/26/1970,cin,atl,1.0
10/26/1970,atl,cin,0.0
10/26/1970,det,sea,1.0
10/26/1970,sea,det,0.0
10/26/1970,mmp,vir,0.0
10/26/1970,vir,mmp,1.0
10/27/1970,sdr,mil,0.0
10/27/1970,mil,sdr,1.0
10/27/1970,sea,nyk,0.0
10/27/1970,nyk,sea,1.0
10/27/1970,por,buf,1.0
10/27/1970,buf,por,0.0
10/27/1970,mmp,dnr,1.0
10/27/1970,dnr,mmp,0.0
10/27/1970,vir,ptc,0.0
10/27/1970,ptc,vir,1.0
10/27/1970,nya,tex,0.0
10/27/1970,tex,nya,1.0
10/28/1970,det,bal,1.0
10/28/1970,bal,det,0.0
10/28/1970,bos,nyk,0.0
10/28/1970,nyk,bos,1.0
10/28/1970,sea,cin,0.0
10/28/1970,cin,sea,1.0
10/28/1970,cle,sdr,0.0
10/28/1970,sdr,cle,1.0
10/28/1970,chi,pho,1.0
10/28/1970,pho,chi,0.0
10/28/1970,sfw,phi,0.0
10/28/1970,phi,sfw,1.0
10/28/1970,car,ken,0.0
10/28/1970,ken,car,1.0
10/28/1970,ina,mmp,1.0
10/28/1970,mmp,ina,0.0
10/29/1970,sdr,nyk,0.0
10/29/1970,nyk,sdr,1.0
10/29/1970,uts,nya,1.0
10/29/1970,nya,uts,0.0
10/30/1970,pho,bos,0.0
10/30/1970,bos,pho,1.0
10/30/1970,cle,cin,0.0
10/30/1970,cin,cle,1.0
10/30/1970,buf,lal,0.0
10/30/1970,lal,buf,1.0
10/30/1970,phi,bal,0.0
10/30/1970,bal,phi,1.0
10/30/1970,sea,por,1.0
10/30/1970,por,sea,0.0
10/30/1970,sfw,chi,0.0
10/30/1970,chi,sfw,1.0
10/30/1970,vir,car,1.0
10/30/1970,car,vir,0.0
10/31/1970,atl,sdr,0.0
10/31/1970,sdr,atl,1.0
10/31/1970,bal,pho,1.0
10/31/1970,pho,bal,0.0
10/31/1970,mil,cin,1.0
10/31/1970,cin,mil,0.0
10/31/1970,det,nyk,0.0
10/31/1970,nyk,det,1.0
10/31/1970,bos,phi,1.0
10/31/1970,phi,bos,0.0
10/31/1970,buf,por,0.0
10/31/1970,por,buf,1.0
10/31/1970,chi,sea,0.0
10/31/1970,sea,chi,1.0
10/31/1970,flo,ina,1.0
10/31/1970,ina,flo,0.0
10/31/1970,ken,nya,1.0
10/31/1970,nya,ken,0.0
10/31/1970,dnr,uts,0.0
10/31/1970,uts,dnr,1.0
10/31/1970,ptc,vir,0.0
10/31/1970,vir,ptc,1.0
11/1/1970,cle,atl,0.0
11/1/1970,atl,cle,1.0
11/1/1970,uts,dnr,1.0
11/1/1970,dnr,uts,0.0
11/1/1970,flo,ken,0.0
11/1/1970,ken,flo,1.0
11/1/1970,vir,nya,0.0
11/1/1970,nya,vir,1.0
11/1/1970,ptc,car,1.0
11/1/1970,car,ptc,0.0
11/2/1970,cle,phi,0.0
11/2/1970,phi,cle,1.0
11/2/1970,pho,buf,1.0
11/2/1970,buf,pho,0.0
11/2/1970,sfw,nyk,0.0
11/2/1970,nyk,sfw,1.0
11/2/1970,uts,mmp,1.0
11/2/1970,mmp,uts,0.0
11/3/1970,sea,chi,0.0
11/3/1970,chi,sea,1.0
11/3/1970,cin,det,0.0
11/3/1970,det,cin,1.0
11/3/1970,lal,por,1.0
11/3/1970,por,lal,0.0
11/3/1970,tex,mmp,0.0
11/3/1970,mmp,tex,1.0
11/4/1970,det,atl,1.0
11/4/1970,atl,det,0.0
11/4/1970,bos,phi,1.0
11/4/1970,phi,bos,0.0
11/4/1970,buf,sea,0.0
11/4/1970,sea,buf,1.0
11/4/1970,pho,cin,1.0
11/4/1970,cin,pho,0.0
11/4/1970,mil,cle,1.0
11/4/1970,cle,mil,0.0
11/4/1970,nyk,sdr,1.0
11/4/1970,sdr,nyk,0.0
11/4/1970,bal,sfw,0.0
11/4/1970,sfw,bal,1.0
11/4/1970,ina,uts,0.0
11/4/1970,uts,ina,1.0
11/4/1970,ken,car,1.0
11/4/1970,car,ken,0.0
11/4/1970,flo,mmp,0.0
11/4/1970,mmp,flo,1.0
11/5/1970,buf,det,0.0
11/5/1970,det,buf,1.0
11/5/1970,bal,por,0.0
11/5/1970,por,bal,1.0
11/5/1970,tex,flo,0.0
11/5/1970,flo,tex,1.0
11/6/1970,sea,bos,0.0
11/6/1970,bos,sea,1.0
11/6/1970,chi,pho,0.0
11/6/1970,pho,chi,1.0
11/6/1970,nyk,lal,0.0
11/6/1970,lal,nyk,1.0
11/6/1970,atl,phi,0.0
11/6/1970,phi,atl,1.0
11/6/1970,por,sfw,0.0
11/6/1970,sfw,por,1.0
11/6/1970,bal,sdr,1.0
11/6/1970,sdr,bal,0.0
11/6/1970,ptc,car,0.0
11/6/1970,car,ptc,1.0
11/6/1970,ina,mmp,0.0
11/6/1970,mmp,ina,1.0
11/6/1970,dnr,ken,0.0
11/6/1970,ken,dnr,1.0
11/6/1970,tex,vir,0.0
11/6/1970,vir,tex,1.0
11/7/1970,pho,atl,1.0
11/7/1970,atl,pho,0.0
11/7/1970,buf,cle,1.0
11/7/1970,cle,buf,0.0
11/7/1970,det,chi,0.0
11/7/1970,chi,det,1.0
11/7/1970,cin,bos,0.0
11/7/1970,bos,cin,1.0
11/7/1970,sea,phi,0.0
11/7/1970,phi,sea,1.0
11/7/1970,sfw,sdr,1.0
11/7/1970,sdr,sfw,0.0
11/7/1970,nya,car,1.0
11/7/1970,car,nya,0.0
11/7/1970,uts,ken,0.0
11/7/1970,ken,uts,1.0
11/7/1970,tex,flo,1.0
11/7/1970,flo,tex,0.0
11/7/1970,dnr,vir,0.0
11/7/1970,vir,dnr,1.0
11/8/1970,sea,cle,1.0
11/8/1970,cle,sea,0.0
11/8/1970,lal,bal,1.0
11/8/1970,bal,lal,0.0
11/8/1970,pho,mil,0.0
11/8/1970,mil,pho,1.0
11/8/1970,nyk,por,1.0
11/8/1970,por,nyk,0.0
11/8/1970,car,flo,1.0
11/8/1970,flo,car,0.0
11/8/1970,ina,uts,0.0
11/8/1970,uts,ina,1.0
11/8/1970,dnr,nya,0.0
11/8/1970,nya,dnr,1.0
11/8/1970,ptc,mmp,0.0
11/8/1970,mmp,ptc,1.0
11/9/1970,ken,ina,0.0
11/9/1970,ina,ken,1.0
11/9/1970,mmp,tex,1.0
11/9/1970,tex,mmp,0.0
11/10/1970,atl,phi,1.0
11/10/1970,phi,atl,0.0
11/10/1970,chi,lal,1.0
11/10/1970,lal,chi,0.0
11/10/1970,por,cin,0.0
11/10/1970,cin,por,1.0
11/10/1970,nyk,sea,0.0
11/10/1970,sea,nyk,1.0
11/10/1970,sfw,cle,1.0
11/10/1970,cle,sfw,0.0
11/10/1970,dnr,flo,1.0
11/10/1970,flo,dnr,0.0
11/10/1970,ptc,mmp,1.0
11/10/1970,mmp,ptc,0.0
11/10/1970,uts,tex,1.0
11/10/1970,tex,uts,0.0
11/11/1970,bal,phi,0.0
11/11/1970,phi,bal,1.0
11/11/1970,bos,mil,0.0
11/11/1970,mil,bos,1.0
11/11/1970,buf,atl,1.0
11/11/1970,atl,buf,0.0
11/11/1970,det,lal,0.0
11/11/1970,lal,det,1.0
11/11/1970,por,pho,0.0
11/11/1970,pho,por,1.0
11/11/1970,cin,sdr,0.0
11/11/1970,sdr,cin,1.0
11/11/1970,vir,ken,0.0
11/11/1970,ken,vir,1.0
11/11/1970,nya,car,0.0
11/11/1970,car,nya,1.0
11/12/1970,bal,nyk,1.0
11/12/1970,nyk,bal,0.0
11/12/1970,cle,por,1.0
11/12/1970,por,cle,0.0
11/12/1970,sfw,cin,0.0
11/12/1970,cin,sfw,1.0
11/12/1970,ptc,ina,0.0
11/12/1970,ina,ptc,1.0
11/12/1970,uts,flo,1.0
11/12/1970,flo,uts,0.0
11/13/1970,bos,atl,0.0
11/13/1970,atl,bos,1.0
11/13/1970,nyk,chi,1.0
11/13/1970,chi,nyk,0.0
11/13/1970,lal,det,1.0
11/13/1970,det,lal,0.0
11/13/1970,phi,buf,1.0
11/13/1970,buf,phi,0.0
11/13/1970,cin,pho,0.0
11/13/1970,pho,cin,1.0
11/13/1970,sdr,sfw,0.0
11/13/1970,sfw,sdr,1.0
11/13/1970,cle,sea,0.0
11/13/1970,sea,cle,1.0
11/13/1970,flo,car,0.0
11/13/1970,car,flo,1.0
11/13/1970,ptc,tex,1.0
11/13/1970,tex,ptc,0.0
11/13/1970,ken,vir,1.0
11/13/1970,vir,ken,0.0
11/14/1970,atl,chi,0.0
11/14/1970,chi,atl,1.0
11/14/1970,bal,bos,1.0
11/14/1970,bos,bal,0.0
11/14/1970,buf,mil,0.0
11/14/1970,mil,buf,1.0
11/14/1970,phi,nyk,0.0
11/14/1970,nyk,phi,1.0
11/14/1970,por,cle,1.0
11/14/1970,cle,por,0.0
11/14/1970,det,sdr,0.0
11/14/1970,sdr,det,1.0
11/14/1970,car,ina,0.0
11/14/1970,ina,car,1.0
11/14/1970,ken,tex,1.0
11/14/1970,tex,ken,0.0
11/14/1970,ptc,uts,0.0
11/14/1970,uts,ptc,1.0
11/14/1970,flo,vir,0.0
11/14/1970,vir,flo,1.0
11/15/1970,mil,bal,1.0
11/15/1970,bal,mil,0.0
11/15/1970,det,pho,0.0
11/15/1970,pho,det,1.0
11/15/1970,uts,dnr,0.0
11/15/1970,dnr,uts,1.0
11/15/1970,tex,nya,0.0
11/15/1970,nya,tex,1.0
11/16/1970,bal,cle,1.0
11/16/1970,cle,bal,0.0
11/16/1970,buf,sea,1.0
11/16/1970,sea,buf,0.0
11/16/1970,sfw,mil,0.0
11/16/1970,mil,sfw,1.0
11/16/1970,por,sdr,0.0
11/16/1970,sdr,por,1.0
11/17/1970,sfw,chi,1.0
11/17/1970,chi,sfw,0.0
11/17/1970,phi,det,1.0
11/17/1970,det,phi,0.0
11/17/1970,lal,atl,1.0
11/17/1970,atl,lal,0.0
11/17/1970,nyk,pho,1.0
11/17/1970,pho,nyk,0.0
11/17/1970,buf,por,1.0
11/17/1970,por,buf,0.0
11/17/1970,vir,mmp,0.0
11/17/1970,mmp,vir,1.0
11/17/1970,ptc,flo,0.0
11/17/1970,flo,ptc,1.0
11/17/1970,ina,uts,1.0
11/17/1970,uts,ina,0.0
11/18/1970,sfw,bos,1.0
11/18/1970,bos,sfw,0.0
11/18/1970,chi,cin,1.0
11/18/1970,cin,chi,0.0
11/18/1970,cle,bal,0.0
11/18/1970,bal,cle,1.0
11/18/1970,nyk,phi,0.0
11/18/1970,phi,nyk,1.0
11/18/1970,atl,por,0.0
11/18/1970,por,atl,1.0
11/18/1970,mil,sdr,1.0
11/18/1970,sdr,mil,0.0
11/18/1970,car,ken,0.0
11/18/1970,ken,car,1.0
11/18/1970,dnr,ina,0.0
11/18/1970,ina,dnr,1.0
11/18/1970,flo,vir,1.0
11/18/1970,vir,flo,0.0
11/18/1970,mmp,ptc,1.0
11/18/1970,ptc,mmp,0.0
11/19/1970,det,pho,1.0
11/19/1970,pho,det,0.0
11/19/1970,nyk,cin,0.0
11/19/1970,cin,nyk,1.0
11/19/1970,lal,sea,0.0
11/19/1970,sea,lal,1.0
11/19/1970,flo,mmp,1.0
11/19/1970,mmp,flo,0.0
11/19/1970,uts,tex,1.0
11/19/1970,tex,uts,0.0
11/20/1970,bal,pho,1.0
11/20/1970,pho,bal,0.0
11/20/1970,cle,bos,0.0
11/20/1970,bos,cle,1.0
11/20/1970,lal,mil,0.0
11/20/1970,mil,lal,1.0
11/20/1970,det,phi,1.0
11/20/1970,phi,det,0.0
11/20/1970,sea,sdr,0.0
11/20/1970,sdr,sea,1.0
11/20/1970,sfw,buf,1.0
11/20/1970,buf,sfw,0.0
11/20/1970,ken,car,1.0
11/20/1970,car,ken,0.0
11/20/1970,nya,dnr,0.0
11/20/1970,dnr,nya,1.0
11/20/1970,vir,ptc,1.0
11/20/1970,ptc,vir,0.0
11/20/1970,ina,tex,0.0
11/20/1970,tex,ina,1.0
11/21/1970,atl,bal,1.0
11/21/1970,bal,atl,0.0
11/21/1970,por,buf,1.0
11/21/1970,buf,por,0.0
11/21/1970,bos,chi,0.0
11/21/1970,chi,bos,1.0
11/21/1970,det,cin,0.0
11/21/1970,cin,det,1.0
11/21/1970,nyk,cle,1.0
11/21/1970,cle,nyk,0.0
11/21/1970,phi,pho,0.0
11/21/1970,pho,phi,1.0
11/21/1970,sea,sdr,0.0
11/21/1970,sdr,sea,1.0
11/21/1970,mil,sfw,1.0
11/21/1970,sfw,mil,0.0
11/21/1970,ptc,car,1.0
11/21/1970,car,ptc,0.0
11/21/1970,tex,flo,0.0
11/21/1970,flo,tex,1.0
11/21/1970,ken,nya,1.0
11/21/1970,nya,ken,0.0
11/21/1970,uts,mmp,0.0
11/21/1970,mmp,uts,1.0
11/21/1970,ina,vir,0.0
11/21/1970,vir,ina,1.0
11/22/1970,atl,phi,1.0
11/22/1970,phi,atl,0.0
11/22/1970,pho,cle,1.0
11/22/1970,cle,pho,0.0
11/22/1970,lal,sea,1.0
11/22/1970,sea,lal,0.0
